,BHK,Rent,Size,City,Furnishing Status,Tenant Preferred,Bathroom
2112,2,22000,800,Chennai,Unfurnished,Family,2
2113,2,13000,850,Chennai,Unfurnished,Family,2
2114,2,18000,900,Chennai,Semi-Furnished,Bachelors,2
2115,1,8500,400,Chennai,Unfurnished,Bachelors/Family,1
2116,2,12000,900,Chennai,Semi-Furnished,Bachelors/Family,2
2117,2,18000,805,Chennai,Semi-Furnished,Bachelors/Family,2
2118,2,19000,1200,Chennai,Unfurnished,Bachelors/Family,2
2119,2,12000,800,Chennai,Furnished,Bachelors/Family,2
2120,3,16000,1158,Chennai,Semi-Furnished,Bachelors/Family,2
2121,1,15000,450,Chennai,Unfurnished,Bachelors/Family,1
2122,2,11000,960,Chennai,Semi-Furnished,Family,2
2123,3,17000,1400,Chennai,Semi-Furnished,Bachelors/Family,2
2124,2,18000,970,Chennai,Furnished,Bachelors/Family,2
2125,2,9500,1000,Chennai,Unfurnished,Bachelors/Family,2
2126,2,12000,1100,Chennai,Semi-Furnished,Family,1
2127,2,16000,800,Chennai,Unfurnished,Bachelors/Family,2
2128,2,10000,898,Chennai,Semi-Furnished,Family,2
2129,2,7500,600,Chennai,Unfurnished,Bachelors/Family,1
2130,2,16000,870,Chennai,Unfurnished,Bachelors/Family,2
2131,2,14000,1100,Chennai,Semi-Furnished,Family,2
2132,2,10000,650,Chennai,Unfurnished,Bachelors/Family,2
2133,3,25000,1100,Chennai,Unfurnished,Bachelors,2
2134,2,11500,1250,Chennai,Semi-Furnished,Bachelors/Family,2
2135,2,11000,1145,Chennai,Unfurnished,Bachelors/Family,2
2136,2,10000,780,Chennai,Semi-Furnished,Bachelors/Family,2
2137,1,7000,680,Chennai,Unfurnished,Bachelors/Family,1
2138,2,18000,860,Chennai,Semi-Furnished,Bachelors/Family,2
2139,1,7500,600,Chennai,Unfurnished,Bachelors/Family,1
2140,2,7500,750,Chennai,Semi-Furnished,Bachelors/Family,1
2141,2,12000,800,Chennai,Unfurnished,Bachelors/Family,2
2142,2,12000,570,Chennai,Unfurnished,Bachelors/Family,2
2143,2,40000,1150,Chennai,Furnished,Bachelors/Family,2
2144,2,20000,894,Chennai,Semi-Furnished,Bachelors/Family,2
2145,1,6500,600,Chennai,Semi-Furnished,Bachelors/Family,1
2146,3,12000,900,Chennai,Semi-Furnished,Bachelors/Family,2
2147,1,12000,550,Chennai,Unfurnished,Bachelors/Family,1
2148,2,14000,717,Chennai,Semi-Furnished,Bachelors/Family,2
2149,2,13000,660,Chennai,Semi-Furnished,Family,2
2150,1,9000,700,Chennai,Semi-Furnished,Family,1
2151,1,10000,800,Chennai,Semi-Furnished,Bachelors/Family,1
2152,3,15000,1070,Chennai,Unfurnished,Family,2
2153,2,15000,1000,Chennai,Semi-Furnished,Family,2
2154,2,19000,1500,Chennai,Semi-Furnished,Bachelors/Family,2
2155,2,11000,805,Chennai,Unfurnished,Bachelors/Family,2
2156,2,8000,750,Chennai,Unfurnished,Bachelors/Family,2
2157,2,10000,1000,Chennai,Furnished,Bachelors/Family,2
2158,3,70000,1500,Chennai,Furnished,Bachelors/Family,3
2159,2,23999,610,Chennai,Furnished,Bachelors/Family,1
2160,2,23000,1100,Chennai,Furnished,Bachelors/Family,2
2161,2,16000,900,Chennai,Semi-Furnished,Bachelors,2
2162,2,14000,840,Chennai,Semi-Furnished,Bachelors/Family,2
2163,3,13000,965,Chennai,Semi-Furnished,Bachelors/Family,2
2164,2,14000,800,Chennai,Unfurnished,Bachelors/Family,2
2165,1,7000,700,Chennai,Unfurnished,Bachelors/Family,2
2166,1,12000,650,Chennai,Semi-Furnished,Family,2
2167,2,25000,700,Chennai,Semi-Furnished,Bachelors/Family,1
2168,2,12000,850,Chennai,Unfurnished,Bachelors/Family,2
2169,1,7000,550,Chennai,Unfurnished,Bachelors/Family,1
2170,3,20000,1400,Chennai,Semi-Furnished,Family,3
2171,2,18000,1300,Chennai,Unfurnished,Bachelors/Family,2
2172,2,15000,1125,Chennai,Semi-Furnished,Bachelors/Family,2
2173,2,11000,780,Chennai,Semi-Furnished,Family,2
2174,1,15000,1300,Chennai,Furnished,Bachelors,2
2175,2,12000,619,Chennai,Furnished,Bachelors/Family,1
2176,2,8500,700,Chennai,Semi-Furnished,Bachelors/Family,1
2177,1,9000,700,Chennai,Semi-Furnished,Bachelors/Family,1
2178,2,9000,600,Chennai,Unfurnished,Bachelors/Family,2
2179,1,8500,550,Chennai,Unfurnished,Bachelors,2
2180,2,25000,800,Chennai,Semi-Furnished,Bachelors,2
2181,2,8500,850,Chennai,Unfurnished,Bachelors/Family,2
2182,1,6500,450,Chennai,Semi-Furnished,Bachelors/Family,1
2183,1,7000,500,Chennai,Unfurnished,Bachelors/Family,1
2184,2,22000,800,Chennai,Unfurnished,Bachelors/Family,2
2185,2,10000,600,Chennai,Semi-Furnished,Family,1
2186,2,15000,1330,Chennai,Furnished,Bachelors/Family,2
2187,2,20000,900,Chennai,Semi-Furnished,Bachelors/Family,2
2188,2,15000,1066,Chennai,Unfurnished,Family,2
2189,2,9000,700,Chennai,Semi-Furnished,Bachelors,2
2190,2,14000,900,Chennai,Furnished,Bachelors/Family,2
2191,3,14000,950,Chennai,Semi-Furnished,Bachelors/Family,2
2192,2,8000,850,Chennai,Unfurnished,Bachelors/Family,2
2193,2,13500,600,Chennai,Furnished,Bachelors/Family,2
2194,2,12000,750,Chennai,Semi-Furnished,Bachelors,2
2195,2,7500,850,Chennai,Unfurnished,Bachelors/Family,2
2196,2,11000,960,Chennai,Unfurnished,Family,2
2197,2,11000,1200,Chennai,Unfurnished,Bachelors,2
2198,2,17500,650,Chennai,Furnished,Bachelors/Family,2
2199,2,8000,800,Chennai,Unfurnished,Bachelors/Family,2
2200,3,25000,1350,Chennai,Semi-Furnished,Bachelors/Family,3
2201,2,12000,560,Chennai,Semi-Furnished,Family,2
2202,2,25000,685,Chennai,Unfurnished,Bachelors,2
2203,2,14000,1021,Chennai,Semi-Furnished,Bachelors/Family,2
2204,3,24000,1200,Chennai,Unfurnished,Bachelors/Family,3
2205,3,35000,1557,Chennai,Semi-Furnished,Bachelors/Family,3
2206,2,8000,550,Chennai,Unfurnished,Bachelors/Family,1
2207,2,16000,800,Chennai,Semi-Furnished,Bachelors/Family,2
2208,3,28000,917,Chennai,Semi-Furnished,Family,2
2209,2,16000,960,Chennai,Semi-Furnished,Bachelors/Family,2
2210,2,13000,1000,Chennai,Unfurnished,Bachelors/Family,2
2211,2,35000,1000,Chennai,Furnished,Bachelors,2
2212,1,11000,579,Chennai,Semi-Furnished,Bachelors/Family,1
2213,2,23000,1100,Chennai,Unfurnished,Bachelors,2
2214,2,11000,635,Chennai,Semi-Furnished,Bachelors,2
2215,2,7500,850,Chennai,Semi-Furnished,Bachelors,2
2216,2,18000,1375,Chennai,Furnished,Family,1
2217,2,7000,700,Chennai,Unfurnished,Bachelors/Family,2
2218,1,8000,700,Chennai,Unfurnished,Bachelors/Family,2
2219,1,10000,675,Chennai,Unfurnished,Bachelors/Family,1
2220,3,7000,900,Chennai,Unfurnished,Bachelors/Family,2
2221,2,35000,1020,Chennai,Furnished,Bachelors/Family,2
2222,2,13000,800,Chennai,Semi-Furnished,Bachelors,1
2223,2,14000,890,Chennai,Unfurnished,Family,2
2224,3,13500,1002,Chennai,Furnished,Bachelors/Family,2
2225,3,29000,1225,Chennai,Semi-Furnished,Bachelors/Family,3
2226,3,26000,1200,Chennai,Semi-Furnished,Family,3
2227,2,8200,850,Chennai,Unfurnished,Bachelors/Family,2
2228,1,15000,500,Chennai,Semi-Furnished,Family,1
2229,2,10000,778,Chennai,Unfurnished,Bachelors/Family,2
2230,2,20000,850,Chennai,Unfurnished,Bachelors,2
2231,2,15000,800,Chennai,Unfurnished,Bachelors/Family,2
2232,2,14000,1200,Chennai,Semi-Furnished,Bachelors/Family,2
2233,2,11000,750,Chennai,Unfurnished,Bachelors/Family,2
2234,1,6500,550,Chennai,Unfurnished,Bachelors/Family,1
2235,3,26000,1567,Chennai,Furnished,Bachelors/Family,3
2236,1,7500,650,Chennai,Semi-Furnished,Bachelors/Family,1
2237,2,14500,1150,Chennai,Unfurnished,Bachelors,2
2238,2,12000,900,Chennai,Unfurnished,Bachelors/Family,2
2239,3,45000,1450,Chennai,Unfurnished,Bachelors,2
2240,2,22000,850,Chennai,Semi-Furnished,Bachelors/Family,2
2241,1,7000,600,Chennai,Unfurnished,Bachelors/Family,1
2242,2,45000,1200,Chennai,Furnished,Bachelors/Family,2
2243,2,14000,560,Chennai,Semi-Furnished,Family,2
2244,2,18000,1113,Chennai,Semi-Furnished,Family,2
2245,1,10000,550,Chennai,Unfurnished,Bachelors/Family,1
2246,2,25000,1200,Chennai,Unfurnished,Bachelors/Family,2
2247,2,18000,900,Chennai,Semi-Furnished,Family,2
2248,2,12000,1200,Chennai,Semi-Furnished,Bachelors/Family,2
2249,2,13000,1000,Chennai,Semi-Furnished,Bachelors/Family,2
2250,2,30000,1100,Chennai,Semi-Furnished,Bachelors/Family,2
2251,2,9000,700,Chennai,Furnished,Bachelors/Family,1
2252,1,12000,650,Chennai,Unfurnished,Bachelors/Family,1
2253,3,30000,1500,Chennai,Semi-Furnished,Family,2
2254,3,20000,1175,Chennai,Furnished,Bachelors,2
2255,2,12000,750,Chennai,Unfurnished,Bachelors/Family,2
2256,2,9500,1010,Chennai,Semi-Furnished,Bachelors/Family,2
2257,2,22000,1050,Chennai,Semi-Furnished,Family,2
2258,3,23000,1060,Chennai,Unfurnished,Bachelors,2
2259,2,9500,900,Chennai,Unfurnished,Bachelors/Family,2
2260,2,13500,1000,Chennai,Semi-Furnished,Family,2
2261,1,12000,450,Chennai,Unfurnished,Bachelors/Family,1
2262,3,33000,1600,Chennai,Semi-Furnished,Bachelors/Family,3
2263,2,18999,618,Chennai,Semi-Furnished,Bachelors/Family,2
2264,3,18000,1220,Chennai,Semi-Furnished,Bachelors/Family,2
2265,1,8500,580,Chennai,Unfurnished,Bachelors/Family,1
2266,2,9000,705,Chennai,Semi-Furnished,Bachelors/Family,2
2267,1,7000,700,Chennai,Unfurnished,Bachelors/Family,1
2268,2,14000,901,Chennai,Unfurnished,Bachelors/Family,2
2269,2,21000,1100,Chennai,Furnished,Bachelors/Family,2
2270,3,16000,1120,Chennai,Semi-Furnished,Bachelors/Family,2
2271,2,26000,1300,Chennai,Semi-Furnished,Bachelors,2
2272,3,20000,1350,Chennai,Furnished,Bachelors,3
2273,2,25000,1340,Chennai,Semi-Furnished,Family,2
2274,2,11500,700,Chennai,Semi-Furnished,Bachelors/Family,2
2275,2,15000,650,Chennai,Unfurnished,Bachelors,2
2276,2,9500,700,Chennai,Unfurnished,Bachelors/Family,1
2277,1,8000,580,Chennai,Unfurnished,Bachelors/Family,2
2278,2,16000,1400,Chennai,Semi-Furnished,Bachelors,3
2279,2,12000,850,Chennai,Semi-Furnished,Bachelors/Family,2
2280,2,13000,780,Chennai,Furnished,Bachelors/Family,2
2281,3,15723,1246,Chennai,Semi-Furnished,Bachelors/Family,2
2282,2,10000,900,Chennai,Unfurnished,Bachelors/Family,2
2283,2,7500,900,Chennai,Unfurnished,Bachelors/Family,2
2284,2,18000,1099,Chennai,Semi-Furnished,Family,2
2285,3,16500,1530,Chennai,Semi-Furnished,Bachelors/Family,3
2286,3,15000,1095,Chennai,Furnished,Bachelors/Family,2
2287,2,7000,780,Chennai,Unfurnished,Family,2
2288,3,38000,1300,Chennai,Unfurnished,Bachelors/Family,3
2289,1,7500,450,Chennai,Unfurnished,Bachelors/Family,1
2290,2,12500,400,Chennai,Unfurnished,Bachelors/Family,2
2291,3,16000,900,Chennai,Semi-Furnished,Bachelors/Family,2
2292,2,16000,935,Chennai,Unfurnished,Bachelors,2
2293,1,8500,450,Chennai,Unfurnished,Bachelors/Family,1
2294,2,30000,1020,Chennai,Furnished,Bachelors/Family,2
2295,3,16000,1280,Chennai,Semi-Furnished,Bachelors/Family,2
2296,2,18000,1120,Chennai,Semi-Furnished,Bachelors/Family,2
2297,2,15000,1000,Chennai,Semi-Furnished,Bachelors/Family,2
2298,2,7500,1000,Chennai,Semi-Furnished,Bachelors/Family,2
2299,2,9000,750,Chennai,Unfurnished,Bachelors/Family,2
2300,3,25000,1100,Chennai,Unfurnished,Bachelors/Family,2
2301,2,13000,650,Chennai,Semi-Furnished,Bachelors/Family,2
2302,3,20000,1500,Chennai,Semi-Furnished,Bachelors/Family,3
2303,1,18000,500,Chennai,Unfurnished,Bachelors/Family,1
2304,2,8000,700,Chennai,Unfurnished,Bachelors/Family,1
2305,1,16000,450,Chennai,Furnished,Bachelors/Family,1
2306,2,18000,700,Chennai,Unfurnished,Bachelors,2
2307,2,19000,1250,Chennai,Semi-Furnished,Family,2
2308,2,7500,700,Chennai,Unfurnished,Bachelors/Family,2
2309,2,15000,650,Chennai,Semi-Furnished,Bachelors/Family,2
2310,2,19000,850,Chennai,Semi-Furnished,Bachelors/Family,2
2311,2,10000,750,Chennai,Unfurnished,Bachelors,2
2312,2,20000,980,Chennai,Unfurnished,Bachelors/Family,2
2313,2,14000,600,Chennai,Semi-Furnished,Bachelors/Family,2
2314,2,20000,1500,Chennai,Semi-Furnished,Bachelors/Family,2
2315,3,15000,1402,Chennai,Semi-Furnished,Bachelors/Family,3
2316,3,75000,1500,Chennai,Semi-Furnished,Bachelors/Family,3
2317,3,30000,1300,Chennai,Furnished,Bachelors/Family,3
2318,3,30000,1484,Chennai,Semi-Furnished,Bachelors/Family,3
2319,1,12500,630,Chennai,Semi-Furnished,Bachelors,1
2320,2,24000,1150,Chennai,Semi-Furnished,Bachelors/Family,2
2321,2,10000,800,Chennai,Unfurnished,Family,2
2322,2,12000,600,Chennai,Semi-Furnished,Bachelors,2
2323,2,10500,950,Chennai,Semi-Furnished,Bachelors/Family,2
2324,2,6250,700,Chennai,Unfurnished,Bachelors/Family,2
2325,1,6000,450,Chennai,Semi-Furnished,Bachelors/Family,1
2326,1,7000,750,Chennai,Semi-Furnished,Bachelors/Family,1
2327,2,14000,1065,Chennai,Semi-Furnished,Family,2
2328,2,30000,1140,Chennai,Semi-Furnished,Bachelors/Family,2
2329,3,16000,1525,Chennai,Semi-Furnished,Family,3
2330,3,22000,1450,Chennai,Furnished,Bachelors/Family,3
2331,2,14000,1200,Chennai,Semi-Furnished,Bachelors,2
2332,2,18000,1100,Chennai,Semi-Furnished,Bachelors/Family,2
2333,2,10500,700,Chennai,Semi-Furnished,Family,2
2334,1,6000,600,Chennai,Unfurnished,Family,1
2335,3,20000,1200,Chennai,Unfurnished,Bachelors/Family,2
2336,2,13500,950,Chennai,Semi-Furnished,Bachelors/Family,2
2337,1,7000,800,Chennai,Semi-Furnished,Bachelors/Family,1
2338,2,12500,900,Chennai,Unfurnished,Bachelors,2
2339,2,15000,805,Chennai,Semi-Furnished,Bachelors/Family,2
2340,2,14000,800,Chennai,Unfurnished,Bachelors,2
2341,2,9500,1200,Chennai,Semi-Furnished,Bachelors/Family,2
2342,3,16000,1200,Chennai,Semi-Furnished,Bachelors/Family,2
2343,3,20000,1500,Chennai,Unfurnished,Bachelors/Family,2
2344,1,21000,500,Chennai,Furnished,Bachelors/Family,1
2345,2,22000,1050,Chennai,Semi-Furnished,Bachelors/Family,2
2346,2,15000,1000,Chennai,Unfurnished,Bachelors/Family,2
2347,2,19000,900,Chennai,Semi-Furnished,Bachelors/Family,2
2348,3,37500,1475,Chennai,Semi-Furnished,Bachelors/Family,3
2349,3,45000,1600,Chennai,Unfurnished,Bachelors/Family,3
2350,2,17000,1000,Chennai,Unfurnished,Bachelors/Family,2
2351,2,15000,700,Chennai,Furnished,Bachelors/Family,2
2352,3,25000,1132,Chennai,Semi-Furnished,Bachelors/Family,2
2353,3,17000,1400,Chennai,Semi-Furnished,Bachelors/Family,3
2354,3,22000,1400,Chennai,Semi-Furnished,Bachelors/Family,3
2355,2,12000,800,Chennai,Semi-Furnished,Bachelors/Family,2
2356,3,10000,1000,Chennai,Semi-Furnished,Bachelors/Family,3
2357,2,26000,1020,Chennai,Semi-Furnished,Bachelors/Family,2
2358,2,9000,500,Chennai,Furnished,Bachelors/Family,2
2359,2,12000,900,Chennai,Furnished,Bachelors/Family,2
2360,2,8500,600,Chennai,Unfurnished,Bachelors/Family,1
2361,2,7000,1100,Chennai,Unfurnished,Bachelors/Family,2
2362,2,12000,1200,Chennai,Unfurnished,Family,3
2363,2,12000,650,Chennai,Unfurnished,Bachelors/Family,2
2364,2,26000,900,Chennai,Semi-Furnished,Bachelors/Family,2
2365,2,30000,1100,Chennai,Unfurnished,Bachelors/Family,2
2366,2,30000,585,Chennai,Unfurnished,Bachelors/Family,2
2367,2,12000,740,Chennai,Unfurnished,Bachelors/Family,2
2368,2,13000,786,Chennai,Furnished,Bachelors/Family,2
2369,2,13000,1100,Chennai,Unfurnished,Family,2
2370,3,40000,1500,Chennai,Semi-Furnished,Bachelors,3
2371,3,25000,1440,Chennai,Semi-Furnished,Bachelors/Family,3
2372,1,8000,700,Chennai,Semi-Furnished,Bachelors/Family,1
2373,3,17000,1200,Chennai,Semi-Furnished,Bachelors/Family,2
2374,2,15000,1050,Chennai,Semi-Furnished,Bachelors/Family,2
2375,2,8500,450,Chennai,Unfurnished,Bachelors/Family,1
2376,2,11000,803,Chennai,Semi-Furnished,Bachelors/Family,2
2377,2,18000,985,Chennai,Unfurnished,Bachelors,2
2378,2,10000,850,Chennai,Unfurnished,Bachelors,2
2379,3,20000,1100,Chennai,Unfurnished,Bachelors/Family,2
2380,2,16000,1100,Chennai,Semi-Furnished,Bachelors/Family,2
2381,2,10000,1500,Chennai,Furnished,Bachelors/Family,2
2382,2,17000,914,Chennai,Semi-Furnished,Bachelors/Family,2
2383,2,17000,1000,Chennai,Semi-Furnished,Bachelors/Family,2
2384,3,39000,1170,Chennai,Semi-Furnished,Bachelors/Family,2
2385,3,15000,1120,Chennai,Unfurnished,Bachelors,2
2386,2,17000,1100,Chennai,Unfurnished,Bachelors/Family,2
2387,1,6800,500,Chennai,Unfurnished,Bachelors/Family,1
2388,3,110000,1435,Chennai,Furnished,Bachelors/Family,3
2389,3,65000,1444,Chennai,Semi-Furnished,Bachelors,3
2390,2,10000,800,Chennai,Semi-Furnished,Bachelors/Family,2
2391,3,34000,1503,Chennai,Semi-Furnished,Family,2
2392,3,17000,1200,Chennai,Unfurnished,Bachelors/Family,3
2393,3,23000,900,Chennai,Unfurnished,Bachelors,2
2394,1,17000,625,Chennai,Semi-Furnished,Bachelors/Family,1
2395,2,8500,860,Chennai,Semi-Furnished,Bachelors/Family,2
2396,2,10000,960,Chennai,Unfurnished,Bachelors/Family,2
2397,2,8000,550,Chennai,Unfurnished,Bachelors,1
2398,3,30000,1000,Chennai,Semi-Furnished,Bachelors/Family,3
2399,1,15000,520,Chennai,Semi-Furnished,Bachelors/Family,1
2400,3,25000,1500,Chennai,Unfurnished,Bachelors/Family,2
2401,2,16500,966,Chennai,Semi-Furnished,Bachelors/Family,2
2402,3,40000,1400,Chennai,Semi-Furnished,Bachelors/Family,3
2403,3,15000,1300,Chennai,Semi-Furnished,Bachelors/Family,2
2404,3,12000,1062,Chennai,Semi-Furnished,Bachelors/Family,2
2405,2,8000,600,Chennai,Unfurnished,Bachelors/Family,2
2406,2,11000,1000,Chennai,Semi-Furnished,Bachelors/Family,2
2407,3,20000,1065,Chennai,Semi-Furnished,Bachelors/Family,3
2408,3,17000,950,Chennai,Unfurnished,Bachelors,3
2409,2,9000,740,Chennai,Unfurnished,Family,2
2410,2,16500,700,Chennai,Semi-Furnished,Bachelors/Family,2
2411,2,12000,880,Chennai,Unfurnished,Family,2
2412,2,12500,890,Chennai,Unfurnished,Bachelors,2
2413,2,25000,1100,Chennai,Unfurnished,Bachelors/Family,2
2414,3,14000,1155,Chennai,Unfurnished,Bachelors/Family,2
2415,3,72000,1500,Chennai,Semi-Furnished,Bachelors,3
2416,2,12000,550,Chennai,Unfurnished,Bachelors/Family,2
2417,2,10500,1000,Chennai,Unfurnished,Bachelors/Family,2
2418,2,15000,800,Chennai,Unfurnished,Bachelors/Family,1
2419,2,8500,900,Chennai,Unfurnished,Bachelors,1
2420,2,10000,1015,Chennai,Semi-Furnished,Bachelors/Family,3
2421,1,10000,850,Chennai,Unfurnished,Bachelors/Family,1
2422,2,13000,1260,Chennai,Semi-Furnished,Bachelors/Family,3
2423,2,9500,800,Chennai,Semi-Furnished,Bachelors/Family,2
2424,3,18000,1200,Chennai,Semi-Furnished,Bachelors,2
2425,3,24000,1570,Chennai,Semi-Furnished,Bachelors/Family,3
2426,1,6166,570,Chennai,Semi-Furnished,Bachelors/Family,1
2427,2,13000,700,Chennai,Unfurnished,Bachelors/Family,2
2428,2,18000,1000,Chennai,Unfurnished,Bachelors/Family,2
2429,2,20000,700,Chennai,Unfurnished,Bachelors/Family,2
2430,2,14000,690,Chennai,Unfurnished,Bachelors/Family,1
2431,3,25000,1200,Chennai,Semi-Furnished,Bachelors/Family,3
2432,2,26000,1200,Chennai,Semi-Furnished,Bachelors,2
2433,2,9000,800,Chennai,Unfurnished,Bachelors/Family,2
2434,3,15000,1157,Chennai,Unfurnished,Bachelors/Family,3
2435,2,15000,780,Chennai,Semi-Furnished,Bachelors/Family,2
2436,1,7500,500,Chennai,Unfurnished,Bachelors/Family,1
2437,2,9500,750,Chennai,Unfurnished,Bachelors/Family,2
2438,1,7000,500,Chennai,Semi-Furnished,Bachelors/Family,1
2439,2,23000,1153,Chennai,Semi-Furnished,Family,2
2440,1,18000,500,Chennai,Furnished,Bachelors/Family,1
2441,3,18000,1000,Chennai,Unfurnished,Bachelors/Family,2
2442,1,6000,510,Chennai,Unfurnished,Bachelors/Family,1
2443,2,13000,730,Chennai,Semi-Furnished,Family,2
2444,2,15000,950,Chennai,Unfurnished,Bachelors/Family,2
2445,2,10000,730,Chennai,Semi-Furnished,Bachelors/Family,2
2446,3,22000,1400,Chennai,Semi-Furnished,Bachelors/Family,2
2447,2,10000,900,Chennai,Semi-Furnished,Bachelors/Family,2
2448,1,6500,506,Chennai,Unfurnished,Bachelors/Family,1
2449,2,7000,749,Chennai,Unfurnished,Bachelors/Family,2
2450,1,18000,520,Chennai,Semi-Furnished,Bachelors/Family,1
2451,2,7000,850,Chennai,Unfurnished,Bachelors/Family,2
2452,2,22000,1000,Chennai,Semi-Furnished,Family,2
2453,1,7000,600,Chennai,Unfurnished,Bachelors,1
2454,2,8000,600,Chennai,Semi-Furnished,Bachelors/Family,1
2455,1,9000,550,Chennai,Unfurnished,Bachelors/Family,1
2456,2,9800,1200,Chennai,Unfurnished,Bachelors/Family,2
2457,3,14500,1107,Chennai,Semi-Furnished,Bachelors/Family,2
2458,1,15000,550,Chennai,Semi-Furnished,Bachelors/Family,1
2459,2,22000,1150,Chennai,Semi-Furnished,Bachelors/Family,2
2460,3,18000,1235,Chennai,Semi-Furnished,Bachelors/Family,2
2461,1,8500,600,Chennai,Unfurnished,Bachelors/Family,2
2462,1,6500,400,Chennai,Semi-Furnished,Bachelors/Family,2
2463,3,17000,800,Chennai,Unfurnished,Bachelors/Family,2
2464,2,12000,700,Chennai,Unfurnished,Bachelors/Family,2
2465,2,30000,900,Chennai,Semi-Furnished,Bachelors/Family,2
2466,2,14000,850,Chennai,Furnished,Bachelors/Family,2
2467,3,25000,1415,Chennai,Furnished,Bachelors/Family,2
2468,1,12500,600,Chennai,Furnished,Bachelors/Family,1
2469,2,14000,1050,Chennai,Unfurnished,Bachelors,2
2470,3,17500,950,Chennai,Semi-Furnished,Bachelors/Family,2
2471,3,27000,1500,Chennai,Semi-Furnished,Family,3
2472,2,12000,926,Chennai,Semi-Furnished,Bachelors/Family,2
2473,2,15000,1068,Chennai,Semi-Furnished,Family,2
2474,2,17000,590,Chennai,Semi-Furnished,Bachelors/Family,2
2475,3,34999,1400,Chennai,Semi-Furnished,Bachelors/Family,3
2476,1,7000,550,Chennai,Semi-Furnished,Bachelors/Family,1
2477,1,10500,520,Chennai,Semi-Furnished,Bachelors/Family,1
2478,2,10000,700,Chennai,Semi-Furnished,Bachelors/Family,2
2479,1,7000,400,Chennai,Semi-Furnished,Bachelors/Family,1
2480,2,12000,826,Chennai,Semi-Furnished,Bachelors/Family,2
2481,2,10000,1050,Chennai,Semi-Furnished,Bachelors/Family,2
2482,2,19000,800,Chennai,Semi-Furnished,Bachelors/Family,2
2483,2,25000,850,Chennai,Furnished,Bachelors/Family,2
2484,1,10000,502,Chennai,Unfurnished,Bachelors/Family,1
2485,2,13000,925,Chennai,Unfurnished,Bachelors,2
2486,2,12500,500,Chennai,Unfurnished,Bachelors/Family,1
2487,2,16000,930,Chennai,Semi-Furnished,Bachelors/Family,2
2488,2,11000,950,Chennai,Semi-Furnished,Family,2
2489,2,13000,800,Chennai,Semi-Furnished,Bachelors/Family,2
2490,2,15000,950,Chennai,Semi-Furnished,Family,1
2491,3,15000,1100,Chennai,Unfurnished,Family,2
2492,2,20000,750,Chennai,Unfurnished,Bachelors/Family,3
2493,2,11000,800,Chennai,Semi-Furnished,Family,2
2494,1,10000,500,Chennai,Unfurnished,Bachelors,1
2495,1,8000,550,Chennai,Furnished,Bachelors/Family,1
2496,1,10000,550,Chennai,Unfurnished,Bachelors,1
2497,2,9300,730,Chennai,Unfurnished,Bachelors/Family,1
2498,2,10500,1000,Chennai,Semi-Furnished,Family,2
2499,2,16000,975,Chennai,Semi-Furnished,Bachelors/Family,2
2500,2,9000,745,Chennai,Semi-Furnished,Bachelors/Family,2
2501,2,10000,600,Chennai,Unfurnished,Family,2
2502,2,16000,600,Chennai,Unfurnished,Bachelors/Family,2
2503,1,13500,450,Chennai,Unfurnished,Bachelors,1
2504,2,16000,1030,Chennai,Semi-Furnished,Bachelors/Family,2
2505,2,8500,833,Chennai,Unfurnished,Bachelors/Family,2
2506,2,8200,840,Chennai,Unfurnished,Bachelors/Family,2
2507,2,20000,750,Chennai,Furnished,Family,2
2508,2,9000,950,Chennai,Semi-Furnished,Bachelors/Family,2
2509,1,13500,550,Chennai,Semi-Furnished,Bachelors/Family,1
2510,3,26000,1125,Chennai,Semi-Furnished,Bachelors/Family,2
2511,2,11000,700,Chennai,Unfurnished,Bachelors/Family,2
2512,2,10000,700,Chennai,Unfurnished,Bachelors/Family,2
2513,3,40000,1250,Chennai,Semi-Furnished,Bachelors,3
2514,1,18000,475,Chennai,Semi-Furnished,Bachelors/Family,1
2515,2,11000,530,Chennai,Semi-Furnished,Bachelors/Family,1
2516,2,23000,1050,Chennai,Semi-Furnished,Family,2
2517,2,11000,830,Chennai,Semi-Furnished,Family,2
2518,2,8000,809,Chennai,Unfurnished,Bachelors/Family,2
2519,1,9500,700,Chennai,Semi-Furnished,Bachelors/Family,1
2520,2,13500,1150,Chennai,Semi-Furnished,Bachelors,2
2521,1,11000,750,Chennai,Semi-Furnished,Bachelors/Family,1
2522,2,13000,920,Chennai,Semi-Furnished,Bachelors/Family,2
2523,2,25000,1050,Chennai,Semi-Furnished,Family,2
2524,2,25000,1000,Chennai,Semi-Furnished,Bachelors,2
2525,3,8500,1062,Chennai,Semi-Furnished,Bachelors/Family,2
2526,2,8500,800,Chennai,Unfurnished,Bachelors/Family,2
2527,2,8500,900,Chennai,Unfurnished,Bachelors/Family,1
2528,1,7000,750,Chennai,Unfurnished,Bachelors/Family,1
2529,3,26000,1400,Chennai,Semi-Furnished,Bachelors/Family,3
2530,2,12000,1200,Chennai,Semi-Furnished,Bachelors,2
2531,2,18000,1424,Chennai,Semi-Furnished,Bachelors/Family,2
2532,1,13000,450,Chennai,Unfurnished,Bachelors,1
2533,2,8000,805,Chennai,Unfurnished,Bachelors/Family,2
2534,1,6000,434,Chennai,Unfurnished,Bachelors/Family,1
